   89 1  1  1 1.000000e+00 1
   89 2  1  1 1.000000e+00 1
   90 1  1  2 1.000000e+00 2
   90 2  2  2 1.000000e+00 4
   91 1  1  1 1.000000e+00 1
   91 2  1  2 1.000000e+00 2
   92 1  1  1 1.000000e+00 1
   92 2  1  1 1.000000e+00 1
   93 1  1  1 1.000000e+00 1
   93 2  1  1 1.000000e+00 1
   94 1  1  1 1.000000e+00 1
   94 2  1  1 1.000000e+00 1
   95 1  1  1 1.000000e+00 1
   95 2  1  2 1.000000e+00 2
   96 1  1  1 8.373285e-01 1
   96 2  2  2 8.373285e-01 4
   96 1  2  1 1.626715e-01 3
   96 2  1  2 1.626715e-01 2
   97 1  1  1 1.000000e+00 1
   97 2  1  1 1.000000e+00 1
   98 1  1  1 1.000000e+00 1
   98 2  1  2 1.000000e+00 2
   99 1  1  1 1.000000e+00 1
   99 2  1  1 1.000000e+00 1
  100 1  1  1 1.000000e+00 1
  100 2  1  2 1.000000e+00 2
  101 1  1  1 1.000000e+00 1
  101 2  1  2 1.000000e+00 2
  102 1  1  1 1.000000e+00 1
  102 2  1  2 1.000000e+00 2
  103 1  1  1 1.000000e+00 1
  103 2  1  2 1.000000e+00 2
  104 1  1  1 1.000000e+00 1
  104 2  1  1 1.000000e+00 1
  105 1  1  1 1.000000e+00 1
  105 2  1  2 1.000000e+00 2
  106 1  1  1 1.000000e+00 1
  106 2  1  1 1.000000e+00 1
  107 1  1  2 1.000000e+00 2
  107 2  1  2 1.000000e+00 2
  108 1  1  1 1.000000e+00 1
  108 2  1  1 1.000000e+00 1
  109 1  1  1 1.000000e+00 1
  109 2  1  2 1.000000e+00 2
  110 1  1  1 1.000000e+00 1
  110 2  1  2 1.000000e+00 2
  111 1  1  1 1.000000e+00 1
  111 2  1  1 1.000000e+00 1
  112 1  1  1 1.000000e+00 1
  112 2  1  2 1.000000e+00 2
  113 1  1  1 1.000000e+00 1
  113 2  1  1 1.000000e+00 1
  114 1  1  1 1.000000e+00 1
  114 2  1  2 1.000000e+00 2
  115 1  1  1 1.000000e+00 1
  115 2  1  1 1.000000e+00 1
  116 1  1  1 1.000000e+00 1
  116 2  1  2 1.000000e+00 2
  117 1  1  1 1.000000e+00 1
  117 2  1  2 1.000000e+00 2
  118 1  1  1 1.000000e+00 1
  118 2  1  2 1.000000e+00 2
  119 1  1  1 8.373285e-01 1
  119 2  2  2 8.373285e-01 4
  119 1  2  1 1.626715e-01 3
  119 2  1  2 1.626715e-01 2
  120 1  1  1 1.000000e+00 1
  120 2  1  2 1.000000e+00 2
  121 1  1  1 1.000000e+00 1
  121 2  1  1 1.000000e+00 1
  122 1  1  1 1.000000e+00 1
  122 2  1  1 1.000000e+00 1
  123 1  1  1 1.000000e+00 1
  123 2  1  1 1.000000e+00 1
  124 1  1  1 1.000000e+00 1
  124 2  1  2 1.000000e+00 2
  125 1  1  1 1.000000e+00 1
  125 2  1  1 1.000000e+00 1
  126 1  1  1 1.000000e+00 1
  126 2  1  1 1.000000e+00 1
  127 1  1  1 1.000000e+00 1
  127 2  1  2 1.000000e+00 2
  128 1  1  1 1.000000e+00 1
  128 2  1  2 1.000000e+00 2
  129 1  1  1 1.000000e+00 1
  129 2  1  2 1.000000e+00 2
  130 1  1  2 1.000000e+00 2
  130 2  1  2 1.000000e+00 2
  131 1  1  1 1.000000e+00 1
  131 2  1  1 1.000000e+00 1
  132 1  1  1 1.000000e+00 1
  132 2  1  2 1.000000e+00 2
  133 1  1  1 1.000000e+00 1
  133 2  1  1 1.000000e+00 1
  134 1  1  1 8.373285e-01 1
  134 2  2  2 8.373285e-01 4
  134 1  2  1 1.626715e-01 3
  134 2  1  2 1.626715e-01 2
  135 1  1  1 1.000000e+00 1
  135 2  1  1 1.000000e+00 1
  136 1  1  1 1.000000e+00 1
  136 2  1  1 1.000000e+00 1
  137 1  1  1 1.000000e+00 1
  137 2  1  1 1.000000e+00 1
  138 1  1  1 1.000000e+00 1
  138 2  1  1 1.000000e+00 1
  139 1  1  1 1.000000e+00 1
  139 2  1  1 1.000000e+00 1
  140 1  1  1 1.000000e+00 1
  140 2  2  1 1.000000e+00 3
  141 1  1  1 1.000000e+00 1
  141 2  1  1 1.000000e+00 1
  142 1  1  1 1.000000e+00 1
  142 2  1  1 1.000000e+00 1
  143 1  1  1 1.000000e+00 1
  143 2  1  1 1.000000e+00 1
  144 1  1  1 1.000000e+00 1
  144 2  2  1 1.000000e+00 3
  145 1  1  1 1.000000e+00 1
  145 2  1  2 1.000000e+00 2
  146 1  1  1 1.000000e+00 1
  146 2  1  1 1.000000e+00 1
  147 1  1  1 1.000000e+00 1
  147 2  1  1 1.000000e+00 1
  148 1  1  1 1.000000e+00 1
  148 2  1  2 1.000000e+00 2
  149 1  1  2 1.000000e+00 2
  149 2  1  2 1.000000e+00 2
  150 1  1  1 1.000000e+00 1
  150 2  1  1 1.000000e+00 1
  151 1  1  1 1.000000e+00 1
  151 2  1  1 1.000000e+00 1
  152 1  1  1 1.000000e+00 1
  152 2  1  1 1.000000e+00 1
  153 1  1  1 1.000000e+00 1
  153 2  1  1 1.000000e+00 1
  154 1  1  2 1.000000e+00 2
  154 2  2  2 1.000000e+00 4
  155 1  1  1 1.000000e+00 1
  155 2  1  1 1.000000e+00 1
  156 1  1  1 1.000000e+00 1
  156 2  1  2 1.000000e+00 2
  157 1  1  1 1.000000e+00 1
  157 2  1  2 1.000000e+00 2
  158 1  2  1 1.000000e+00 3
  158 2  2  1 1.000000e+00 3
  159 1  1  1 1.000000e+00 1
  159 2  1  1 1.000000e+00 1
  160 1  1  1 1.000000e+00 1
  160 2  1  2 1.000000e+00 2
  161 1  1  2 1.000000e+00 2
  161 2  1  2 1.000000e+00 2
  162 1  1  1 1.000000e+00 1
  162 2  1  2 1.000000e+00 2
  163 1  1  1 1.000000e+00 1
  163 2  1  1 1.000000e+00 1
  164 1  1  1 1.000000e+00 1
  164 2  1  2 1.000000e+00 2
  165 1  1  1 1.000000e+00 1
  165 2  1  1 1.000000e+00 1
  166 1  1  1 1.000000e+00 1
  166 2  1  2 1.000000e+00 2
  167 1  1  1 1.000000e+00 1
  167 2  1  2 1.000000e+00 2
  168 1  1  1 1.000000e+00 1
  168 2  1  1 1.000000e+00 1
  169 1  1  1 1.000000e+00 1
  169 2  1  1 1.000000e+00 1
  170 1  1  2 1.000000e+00 2
  170 2  1  2 1.000000e+00 2
  171 1  1  1 1.000000e+00 1
  171 2  1  1 1.000000e+00 1
  172 1  1  1 1.000000e+00 1
  172 2  1  2 1.000000e+00 2
  173 1  1  1 1.000000e+00 1
  173 2  1  1 1.000000e+00 1
  174 1  1  1 1.000000e+00 1
  174 2  1  1 1.000000e+00 1
  175 1  1  1 1.000000e+00 1
  175 2  1  2 1.000000e+00 2
  176 1  1  2 1.000000e+00 2
  176 2  1  2 1.000000e+00 2
  177 1  1  1 1.000000e+00 1
  177 2  1  2 1.000000e+00 2
  178 1  1  1 1.000000e+00 1
  178 2  1  1 1.000000e+00 1
  179 1  1  1 1.000000e+00 1
  179 2  1  2 1.000000e+00 2
  180 1  1  2 1.000000e+00 2
  180 2  1  2 1.000000e+00 2
  181 1  1  2 1.000000e+00 2
  181 2  1  2 1.000000e+00 2
  182 1  1  1 1.000000e+00 1
  182 2  1  2 1.000000e+00 2
  183 1  1  1 1.000000e+00 1
  183 2  1  1 1.000000e+00 1
  184 1  1  1 1.000000e+00 1
  184 2  1  2 1.000000e+00 2
  185 1  1  1 1.000000e+00 1
  185 2  1  2 1.000000e+00 2
  186 1  1  1 8.373285e-01 1
  186 2  2  2 8.373285e-01 4
  186 1  2  1 1.626715e-01 3
  186 2  1  2 1.626715e-01 2
  187 1  1  1 1.000000e+00 1
  187 2  1  1 1.000000e+00 1
  188 1  1  1 1.000000e+00 1
  188 2  1  1 1.000000e+00 1
  189 1  1  1 1.000000e+00 1
  189 2  1  1 1.000000e+00 1
  190 1  1  1 1.000000e+00 1
  190 2  1  2 1.000000e+00 2
  191 1  1  1 1.000000e+00 1
  191 2  1  1 1.000000e+00 1
  192 1  1  1 1.000000e+00 1
  192 2  1  2 1.000000e+00 2
  193 1  1  1 1.000000e+00 1
  193 2  1  2 1.000000e+00 2
  194 1  1  1 1.000000e+00 1
  194 2  1  1 1.000000e+00 1
  195 1  1  1 1.000000e+00 1
  195 2  1  2 1.000000e+00 2
  196 1  1  1 1.000000e+00 1
  196 2  1  2 1.000000e+00 2
  197 1  1  1 1.000000e+00 1
  197 2  1  2 1.000000e+00 2
  198 1  1  1 8.373285e-01 1
  198 2  2  2 8.373285e-01 4
  198 1  2  1 1.626715e-01 3
  198 2  1  2 1.626715e-01 2
  199 1  1  1 1.000000e+00 1
  199 2  1  1 1.000000e+00 1
  200 1  1  1 1.000000e+00 1
  200 2  1  2 1.000000e+00 2
  201 1  1  2 1.000000e+00 2
  201 2  1  2 1.000000e+00 2
  202 1  1  1 1.000000e+00 1
  202 2  1  2 1.000000e+00 2
  203 1  1  1 1.000000e+00 1
  203 2  1  1 1.000000e+00 1
  204 1  1  1 1.000000e+00 1
  204 2  1  1 1.000000e+00 1
  205 1  1  1 1.000000e+00 1
  205 2  1  2 1.000000e+00 2
  206 1  1  1 1.000000e+00 1
  206 2  1  1 1.000000e+00 1
  207 1  1  1 1.000000e+00 1
  207 2  1  2 1.000000e+00 2
  208 1  1  1 1.000000e+00 1
  208 2  1  2 1.000000e+00 2
  209 1  1  1 1.000000e+00 1
  209 2  1  2 1.000000e+00 2
  210 1  1  1 8.373285e-01 1
  210 2  2  2 8.373285e-01 4
  210 1  2  1 1.626715e-01 3
  210 2  1  2 1.626715e-01 2
  211 1  1  1 1.000000e+00 1
  211 2  1  1 1.000000e+00 1
  212 1  1  1 1.000000e+00 1
  212 2  1  2 1.000000e+00 2
  213 1  1  1 1.000000e+00 1
  213 2  1  1 1.000000e+00 1
  214 1  1  1 1.000000e+00 1
  214 2  1  2 1.000000e+00 2
  215 1  1  1 1.000000e+00 1
  215 2  1  1 1.000000e+00 1
  216 1  1  2 1.000000e+00 2
  216 2  1  2 1.000000e+00 2
  217 1  1  1 1.000000e+00 1
  217 2  1  2 1.000000e+00 2
  218 1  1  1 1.000000e+00 1
  218 2  1  1 1.000000e+00 1
  219 1  1  1 1.000000e+00 1
  219 2  1  2 1.000000e+00 2
  220 1  1  1 8.373285e-01 1
  220 2  2  2 8.373285e-01 4
  220 1  2  1 1.626715e-01 3
  220 2  1  2 1.626715e-01 2
  221 1  1  2 1.000000e+00 2
  221 2  1  2 1.000000e+00 2
  222 1  1  1 1.000000e+00 1
  222 2  1  1 1.000000e+00 1
  223 1  1  2 1.000000e+00 2
  223 2  1  2 1.000000e+00 2
  224 1  1  1 1.000000e+00 1
  224 2  1  1 1.000000e+00 1
  225 1  1  1 1.000000e+00 1
  225 2  1  2 1.000000e+00 2
  226 1  1  1 1.000000e+00 1
  226 2  1  1 1.000000e+00 1
  227 1  1  1 1.000000e+00 1
  227 2  1  2 1.000000e+00 2
  228 1  1  1 1.000000e+00 1
  228 2  1  1 1.000000e+00 1
  229 1  1  1 1.000000e+00 1
  229 2  1  1 1.000000e+00 1
  230 1  1  1 1.000000e+00 1
  230 2  1  2 1.000000e+00 2
  231 1  1  1 1.000000e+00 1
  231 2  1  1 1.000000e+00 1
  232 1  1  2 1.000000e+00 2
  232 2  1  2 1.000000e+00 2
  233 1  1  1 1.000000e+00 1
  233 2  1  1 1.000000e+00 1
  234 1  1  1 1.000000e+00 1
  234 2  1  2 1.000000e+00 2
  235 1  1  1 1.000000e+00 1
  235 2  1  2 1.000000e+00 2
  236 1  1  1 1.000000e+00 1
  236 2  1  1 1.000000e+00 1
  237 1  1  2 1.000000e+00 2
  237 2  1  2 1.000000e+00 2
  238 1  1  1 1.000000e+00 1
  238 2  1  1 1.000000e+00 1
  239 1  1  2 1.000000e+00 2
  239 2  1  2 1.000000e+00 2
  240 1  1  1 1.000000e+00 1
  240 2  1  1 1.000000e+00 1
  241 1  1  2 1.000000e+00 2
  241 2  1  2 1.000000e+00 2
  242 1  1  1 1.000000e+00 1
  242 2  1  2 1.000000e+00 2
